Title,Year,Movie URL,Synopsis
The Embryo Hunts in Secret,1966,https://www.imdb.com/title/tt0061059/plotsummary?ref_=tt_stry_pl#synopsis,"A man keeps a young employee tied up in his small apartment and tortures her. She is undressed, subjected to various types of bondage, whipped, and tortured with a razor blade."
Johnny Yuma,1966,https://www.imdb.com/title/tt0061846/plotsummary?ref_=tt_stry_pl#synopsis,"A conniving wife has her husband murdered, and also plans to kill his nephew, the only heir, with the assistance of her ex-lover. When she tries to double-cross the ex-lover, he and the heir team up and kill her bodyguards. A greedy woman kills her land-owning husband with the aid of her brother. Since the husband's will leaves his land to his nephew, the woman and her brother hire a gunman to eliminate this nephew before he can claim his inheritance. The nephew, however, proves to be a resourceful fighter -- good both with his gun and with his fists -- and he manages not only to close in on his foes but also to form an alliance of sorts with the gunman who's been hired to kill him.—dinky-4 of Minneapolis"
Sawan Ki Ghata,1966,https://www.imdb.com/title/tt0176121/plotsummary?ref_=tt_stry_pl#synopsis,"Gopal and Seema are two small children who live in a small town in India. Gopal lives with Bansilal, whom he believes is his father; the much wealthier Seema lives with her dad Rana, who disapproves of her friendship with Gopal. He wants Basilal to send Gopal away, which he does. Years later, now-adult Gopal is curious to know what has happened back in the small town especially to Bansilal and Seema, so he goes back and meets with Seema and they rekindle their friendship, which turns into to love much to Rana's chagrin. Gopal is told that Bansilal is dead, but village belle Saloni, who is in love with Gopal, tells him that she has seen Bansilal's ghost. A practical Gopal must now use all his resources to find out the truth behind the ghost story, secure his land against a greedy Rana, and advocate his right to the estate that his father had left him from none other than his stepmother, who has schemed with her brother Kailash to ensure that Gopal continues to not only be deprived of his rightful heritage, but also lose Seema to Kailash.—rAjOo (gunwanti@hotmail.com)"
Violence at Noon,1966,https://www.imdb.com/title/tt0060486/plotsummary?ref_=tt_stry_pl#synopsis,"Two young women must come to terms with the fact that a man they're deeply linked to is a murdering rapist. Hakuchû no tôrima is the portrayal of a violent rapist as seen through the recollections of his wife and one of his victims. As the film starts, Eisuke encounters Shino, who works as a maid in a house. She is a former coworker from a failed collective farm, whose life he once saved - only to rape her. Soon, Eisuke's criminal pattern of rapes and murders emerges as he goes on assaulting women. Shino witnesses of one of them, as Eisuke tries to violate her employer. When cooperating with the police on making a description of the rapist, Shino withholds her crucial knowledge of his identity. She prefers writing letters to Eisuke's dutiful wife, Matsuko, a schoolteacher, in order to expose his true nature and perhaps induce her into turning Eisuke over to the police.—X"
The Priest and the Girl,1966,https://www.imdb.com/title/tt0059560/plotsummary?ref_=tt_stry_pl#synopsis,"In a small town in Minas Gerais, the arrival of a young priest causes a commotion in the conservative atmosphere of the place, aggravated by the sudden attraction this priest feels for a beautiful girl. This forbidden love affair soon turns into an unbridled passion.—lukejoplin@infolink.com.br"
Too Many Thieves,1966,https://www.imdb.com/title/tt0061105/plotsummary?ref_=tt_stry_pl#synopsis,"When some priceless Macedonian treasures are swiped, lawyer Falk arrives to get to the bottom of things. He spends a good deal of time dodging more bad guys than in the average film, but that is because this is just two episodes of his ""Trials of O'Brien"" television show edited together and dumped quickly into the theaters. Plenty of dead bodies pile up along the way, with little excitement en route.—Edward Girard <the_movie_guru@yahoo.com>"
Kommissar X - Drei gelbe Katzen,1966,https://www.imdb.com/title/tt0060600/plotsummary?ref_=tt_stry_pl#synopsis,"(1967) Tony Kendall, Brad Harris. Two Yanks are hired to protect a rich lady from a sinister underworld group. Lots of jungle thrills, martial arts, ancient temples, huge explosions, & even sci-fi elements. Watch for Harris' great karate fight inside a crumbling temple, surrounded by masked members of an ancient sect. A cross between James Bond and Indiana Jones. 16mm.—Anonymous The crime-fighting duo journey to Ceylon to tangle with murder, kidnaping, extortion and the threat to unleash a deadly bacteria. Soon they're tangling with a deadly group called ""Three Yellow Cats"" and their leader, King, in a karate fight to the death!—Anonymous"
Fumo di Londra,1966,https://www.imdb.com/title/tt0060993/plotsummary?ref_=tt_stry_pl#synopsis,"Dante Fontana is an antique dealer of Perugia, and is infatuated with British culture. But he is always thwarted by his wife and relatives, who see him as a silly dreamer who gets lost in stories rather than doing serious work."
Çalikusu,1966,https://www.imdb.com/title/tt0208842/plotsummary?ref_=tt_stry_pl#synopsis,"An adaptation of Resat Nuri Güntekin's 1922 novel, about the destiny of heartbroken young Turkish woman who becomes a teacher in Anatolia. Centers on the life of a sergeant's daughter during post-war trauma of the Turkish government's establishment era. The girl who was once boisterous and discourteous finds herself caring and emotional when she falls in love for the first time.—Victorydawn Pictures"
Lange Beine - lange Finger,1966,https://www.imdb.com/title/tt0060617/plotsummary?ref_=tt_stry_pl#synopsis,"An English barrister falls for a young Austrian baroness who, together with her father, steals jewelry from ladies' necks by applying her grandmother's so-called ""one and a half finger system."""
Take Me Naked,1966,https://www.imdb.com/title/tt0061060/plotsummary?ref_=tt_stry_pl#synopsis,A troubled homeless man develops an unhealthy fixation on a comely young woman likes to walk around her apartment in the nude.
Man from Nowhere,1966,https://www.imdb.com/title/tt0060124/plotsummary?ref_=tt_stry_pl#synopsis,"After getting sprung from prison by a Mexican bandit, a bounty hunter is hired to protect a town by the father of a saloon girl killed by a member of the bandit's gang. Bandit Gordo frees a group of prisoners, forcing them to join his gang or die. Arizona Colt, declining to do either, heads for Blackstone City where Gordo is planning a robbery. When one of Gordon's men murders saloon girl Dolores, Arizona offers to hunt down the killer for the price of five hundred Dollars and Dolores' sister, Jane—Tom Seldon <elpuro@msn.com>"
Santa's Christmas Circus,1966,https://www.imdb.com/title/tt0170547/plotsummary?ref_=tt_stry_pl#synopsis,"Whizzo the clown takes a bunch of kids on a magic carpet ride to the North Pole to see Santa Claus, but not before the kids (members of the Johnny Miller Dance Studio) perform as circus animals in ""Whizzoland."""
Birds Do It,1966,https://www.imdb.com/title/tt0060169/plotsummary?ref_=tt_stry_pl#synopsis,"Melvin Byrd, who dreams of being a scientist, is a Cape Kennedy ""miniscule molecular particle surveillance monitor"" - in short, a janitor. His job is to keep a major rocket project completely dust-free, and this he does with his own hilariously fantastic inventions - including a literal attack on dirt by a ""knight on a white horse"". In his work, he meets Judy, a chimp involved in a top-secret project, which leads Melvin into the one room strictly off-limits to him. Not until he has entered the project room does Melvin learn that any man entering it will be negatively ionized - making him fly like a bird.—alfiehitchie"
Wake Up and Die,1966,https://www.imdb.com/title/tt0061049/plotsummary?ref_=tt_stry_pl#synopsis,"Luciano Lutring is a dangerous fugitive in Italy, he meets Candida, a nightclub singer and they fall in love. On their back is Candida's lover Franco Magni, a two-bit gangster. Powered by his new-found fame and reputation, Lutring increasingly becomes more and more reckless, robbing as many jewelry stores as he can and pawning them before the cops catch up with him. One of the first of many poliziesco movies of the time and based on the life of real-life criminal Luciano Lutring; the infamous jewelry thief also known as the ""machine gun soloist"", a name he acquired by the media by keeping his weapon in a violin case.—norma-desmond"
Secret Agent Super Dragon,1966,https://www.imdb.com/title/tt0060956/plotsummary?ref_=tt_stry_pl#synopsis,"A series of murders in Michigan lead an American secret agent to Amsterdam, where he uncovers a plot to imperil the world with a potent new drug. When an old colleague is killed, Secret Agent Super-Dragon comes out of retirement to investigate a case of poisoned chewing gum that leads inexplicably to an international crime syndicate planning to take over the world with psychotropic drugs smuggled in phony Ming vases.—Steven Otte <flagator@gate.net>"
The Alley Cats,1966,https://www.imdb.com/title/tt0064006/plotsummary?ref_=tt_stry_pl#synopsis,"A couple about to be married are both having affairs, with women. This campy sex-romp takes place in some European city where everyone appears to be sex crazed and speaks with a different accent."
The Tall Women,1966,https://www.imdb.com/title/tt0060430/plotsummary?ref_=tt_stry_pl#synopsis,Seven women are the only survivors of an Apache attack on a wagon train. They must cross the desert on foot to escape the Indians who are hunting them.
Yesterday Girl,1966,https://www.imdb.com/title/tt0060063/plotsummary?ref_=tt_stry_pl#synopsis,"The film tells the story of Anita G., a young East German migrant to West Germany and her struggle to adjust to her new life."
Fort Yuma Gold,1966,https://www.imdb.com/title/tt0061773/plotsummary?ref_=tt_stry_pl#synopsis,"Captured Confederate raider Gary Diamond agrees to work with the Yankees to prevent any further bloodshed by warning a Confederate regiment against attacking heavily defended Yankee Fort Yuma. Captured Confederate raider Gary Diamond is asked by a Yankee colonel to assist in preventing further unnecessary bloodshed between the two sides.In receiving news that a Confederate regiment is planning to attack Yankee Fort Yuma to steal its gold reserves the Yankee colonel asks Diamond for help.As a Confederate,Diamond wants to save Confederate lives.He agrees to warn the Confederate regiment that an attack on Fort Yuma would be futile since the fort is heavily defended with artillery.The Confederates believe that Fort Yuma is lightly defended.Gary Diamond escorted by Yankee Captain Lefevre and Sergeant Pitt head toward Fort Yuma to prevent a massacre but Fort Yuma's gold is on everyone's mind,friend and foe alike.—nufs68"
Devar,1966,https://www.imdb.com/title/tt0060306/plotsummary?ref_=tt_stry_pl#synopsis,"A wealthy male starts to self-destruct after he finds that his childhood sweetheart is now his sister-in-law. Shankar Rai alias Bhola lives a wealthy lifestyle, is fond of hunting and not interested in learning English, and is close friends with Banwariya alias Madhumati. She moves away and he grows up with his family: his father Diwan Jaswan; mother; and maternal cousin Suresh, who is about six months his senior. Since both are of marriageable age, marriage broker Ram Bharose arranges Shankar and Suresh's marriage with none other than Madhumati, the sister of Advocate Gopinath; and Shanta, the daughter of retired Magistrate Thakur Mahendra Singh. Following tradition of not permitting couples to meet each other, the duo switch places to meet and approve of their brides-to-be. While Shankar approves of Shanta, Suresh falls head-over-heels in love with Madhumati and creates circumstances that compel her to marry him, while Shanta marries Shankar. While Madhumati and Suresh settle down in a harmonious relationship, Shanta is shocked to find that her husband cannot read or write English, and leaves him. Shankar is persuaded to bring her back, but while doing so, is humiliated by her and her father. He then starts to self-destruct after he finds out that Banwariya is none other than Madhumati.—rAjOo (gunwanti@hotmail.com)"
Moment of Terror,1966,https://www.imdb.com/title/tt0060508/plotsummary?ref_=tt_stry_pl#synopsis,A child is killed in a hit and run. The mother plots her revenge by posing as a maid in the house of the murderer.
My Name Is Pecos,1966,https://www.imdb.com/title/tt0060351/plotsummary?ref_=tt_stry_pl#synopsis,"A Mexican pistolero exacts revenge on the man responsible for the murder of his family, who has taken over his hometown in an effort to recover money that was stolen during a recent robbery. Everyone wants to know who the Mexican is. He always answer slowly, ""my name is Pecos"". Pecos Martinez (Robert Woods) to be exact, and he's returned to his hometown of Houston to settle up with Clain (Norman Clarke), the leader of a gang of cut-throats. Clain is busy looking for the money from a recent robbery that's been stolen from him. Soon the stolen cash in Pecos' vengeance entwine and all hell breaks loose. Behind the scenes a Bible touting Undertaker (Umberto Raho), a cowardly saloon owner, and a helpful saloon girl (Christina Iosani) become part of the story. This film made Woods as internationally known as Pecos as Franco Nero was known for Django. A Mexican hero against a gang and a town full of gringos- what more could you ask for?"
El mexicano,1966,https://www.imdb.com/title/tt0282001/plotsummary?ref_=tt_stry_pl#synopsis,
"Kiss Kiss, Kill Kill",1966,https://www.imdb.com/title/tt0059364/plotsummary?ref_=tt_stry_pl#synopsis,"In this first ""Kommissar X"" movie, Tony and Brad investigate the murders of politicians and scientists. They soon face off against a team of super hitwomen with their usual flair. Look for all the action and style that led to numerous follow-up films. The series theme song, ""I Love You Joe Walker,"" never sounded so good.—Anonymous Killer! Based on a popular series of German adventure novels, the Kommissar X films sprang up in Germany as competition to the popular exploits of James Bond. Private eye Joe Walker (so cool and egotistical that he has his own personal theme song!) and police captain Tom Rowland must find out who's killing off a group of influential businessmen. The reason? A fortune in gold made radioactive so it couldn't be claimed for five years... but now someone can't wait!—Anonymous"
Egy magyar nábob,1966,https://www.imdb.com/title/tt0060652/plotsummary?ref_=tt_stry_pl#synopsis,"Based on the novel by Mór Jókai, the film revolves around several decades of life of a noble family Karpati, during the first half of the XVIII century. Mail <svaradi@sprynet.com> for translation. A romantikus tortenet a reformkorban jatszodik. Feltunik benne Szentirmay Rudolf, a gancsnelkuli lovag es a reformkor nagy politikusa, Wesselenyi Miklos. Fohose a kuloncsegeirol hires vagy inkabb hirhedt dusgazdag Karpathy Janos - a magyar nabob. Unokaoccse, a cinikus, eladosodott Abellino, a merhetetlen vagyon oroksegere palyazik. De Karpathy Janos keresztulhuzza szamitasat, mert nemcsak egy Iany becsuletet menti meg azzal, hogy noul veszi, hanem igy vegleg kirekeszti az oroksegbol szamito rokonat. Megszuletik gyermekuk: Karpathy Zoltan.—Steve Varadi <svaradi@sprynet.com>"
Killer's Carnival,1966,https://www.imdb.com/title/tt0060213/plotsummary?ref_=tt_stry_pl#synopsis,"A lady killer tracked by the police, takes refuge at a psychiatrist's home, and the doctor tells him three stories, to convince him that crime does not pay. In Vienna, an investigative reporter is run down by a car when he is researching a gang that produces fake diamonds; his sister calls a friend for help, and the man almost suffers a similar fate. In Rome, an underground agent is tortured and almost loses his life to get some documents, and free a woman agent from a spy ring, only to be told by his superior that the documents he had got were fake. In San Francisco, a private detective prevents a lady killer from dying, like five other barmaids of the Flamingo nightclub; all the girls had known the identity of the man - who was planning to kill Brazil's president during the Carnival in Rio de Janeiro.—Artemis-9"
The Golden Bat,1966,https://www.imdb.com/title/tt0167320/plotsummary?ref_=tt_stry_pl#synopsis,"When the Earth is threatened by an evil alien, a group of UN scientists travel to the lost city of Atlantis where they unearth a superhuman mummy named The Golden Bat who is prophesied to help the humans survive this terrible attack."
Konjuh planinom,1966,https://www.imdb.com/title/tt0171448/plotsummary?ref_=tt_stry_pl#synopsis,An exciting story of Husine coalminers who formed a partisan batch and put up an armed resistance during WW2 in Bosnia and Herzegovina.
The Spy Who Loved Flowers,1966,https://www.imdb.com/title/tt0061011/plotsummary?ref_=tt_stry_pl#synopsis,"After retrieving an electronic device that can shut off the power of entire cities, secret agent SuperSeven is assigned to eliminate the only 3 remaining persons who have knowledge of the device."
Kiss Kiss - Bang Bang,1966,https://www.imdb.com/title/tt0061870/plotsummary?ref_=tt_stry_pl#synopsis,"Kirk Warren, a former spy, is to be executed because he tried to steal a million dollars. But he is saved by Colonel Smithson because Sir Wilcox has prepared a mission for him. Warren has to steal a secret formula in Switzerland and try to expose the real identity of Mr. X. Kirk leaves London and Alina, his girl, together with three clumsy friends to accomplish his not so secret mission. But Kirk's great love is always a million dollars and not a secret formula.—Baldinotto da Pistoia"
Left-Handed Fate,1966,https://www.imdb.com/title/tt0059172/plotsummary?ref_=tt_stry_pl#synopsis,"The inhabitants of a strange desert Barcelona are gradually leaving the city in a panic group. The victims of a serial killers seem to feel strangely attracted by their executioners. Only Gim, an attractive blonde advertising model, decides to face her destiny.—jsanchez"
"Scusi, lei è favorevole o contrario?",1966,https://www.imdb.com/title/tt0062242/plotsummary?ref_=tt_stry_pl#synopsis,"Successful 50-year-old entrepreneur Tullio Conforti, opposed to divorce for religious reasons, is in fact separated from his wife and leads a frenetic life divided among numerous lovers."
The Last of the Secret Agents?,1966,https://www.imdb.com/title/tt0060619/plotsummary?ref_=tt_stry_pl#synopsis,"Marty and Steve, American tourists in France, are given a multipurpose umbrella and pitted against an international band of art thieves. Among the stolen treasures is the Statue Of Liberty. Marty Johnson and Steve Donovan, two American tourists in France, unwittingly become involved in the operations of THEM, an international band of art thieves headed by the diabolical Zolten Schubach. Pressed into working for GGI (Good Guys Inc.), which is the nemesis of THEM, Marty and Steve are given The Umbrella, a multi-purpose piece of spy apparatus rejected by James Bond and Derek Flint. While entertaining guests at Schubach's chateau, Marty and Steve learn that THEM is planning to steal the Venus di Milo when it is shipped to the London World's Fair. Using The Umbrella to wire their finding to GGI, the two receive orders to stay with the gang until it can be apprehended. Mayhem then follows aboard a Paris-bound train and in a helicopter tracking the vehicle carrying the famed statue. The thieves are captured, and Marty and Steve return to the United States as heroes. But just as they are being hailed as the protectors of national treasures, helicopter cables are removing the Statue of Liberty from its foundation."
Stefania,1966,https://www.imdb.com/title/tt0145491/plotsummary?ref_=tt_stry_pl#synopsis,"Stefania, an eighteen-year-old temptress, ends up in a squalid Athenian reformatory for women. As she plans her escape, someone wants to destroy her. Can sinful Stefania hope for redemption? Disgusted by the ways of the world, Stefania, a pampered eighteen-year-old temptress, ends up in a squalid Athenian reformatory for women. But there, behind the grim institution's impenetrable walls, beautiful Stefania has all the time in the world to plan her escape. Instead, an unforeseen complication stands in the way of Stefania's plans. At least, disillusioned Stefania has found purpose in her rudderless life--for the first time in a long while, she doesn't have to rely on her good looks to taste happiness. However, systematic abuse and dehumanisation threaten Stefania. And as if that weren't enough, someone has set his sights on destroying Stefania. Can sinful Stefania hope for redemption?—Nick Riganas"
That Woman,1966,https://www.imdb.com/title/tt0060845/plotsummary?ref_=tt_stry_pl#synopsis,"An attractive female model in Berlin is looking for successful and wealthy men, who can contribute to her career."
The Three Sisters,1966,https://www.imdb.com/title/tt0061092/plotsummary?ref_=tt_stry_pl#synopsis,"In a small Russian town at the turn of the century, three sisters (Olga, Irina, and Masha) and their brother Andrei live but dream daily of their return to their former home in Moscow, where life is charming and stimulating meaningful. But for now they exist in a malaise of dissatisfaction. Soldiers from the local military post provide them some companionship and society, but nothing can suffice to replace Moscow in their hopes. Andrei marries a provincial girl, Natasha, and begins to settle into a life of much less meaning than he had hoped. Natasha begins to run the family her way. Masha, though married, yearns for the sophisticated life and begins a dalliance with Vershinin, an army officer with a sick and suicidal wife. Even Irina, the freshest, most optimistic of the sisters, begins to waver in her dreams until, finally, tragedy strikes.—Jim Beaver <jumblejim@prodigy.net>"
Special Mission Lady Chaplin,1966,https://www.imdb.com/title/tt0060704/plotsummary?ref_=tt_stry_pl#synopsis,"Lady Chaplin is a beautiful woman, she is a fashion stylist and she owns an atelier in Paris. Zoltan is a rich American specialized in submarine researches. Dick Malloy is an American secret agent. What have the three in common? Perhaps a sunk American atomic submarine with sixteen missiles still on board? And why every other scene one, two, ten or more men are trying to kill Malloy in every conceivable way?—Baldinotto da Pistoia"
Where the Bullets Fly,1966,https://www.imdb.com/title/tt0061179/plotsummary?ref_=tt_stry_pl#synopsis,A secret agent is assigned to get the formula for a process that can drain nuclear energy from an element called spurium.
Savage Gringo,1966,https://www.imdb.com/title/tt0060901/plotsummary?ref_=tt_stry_pl#synopsis,"A drifter helps a ranch couple fend off the approaches of a ruthless landowner. A laconic drifter, who calls himself Nebraska, is hired as a ranch hand by Marthy Hillman and his wife Kay who are under pressure from a ruthless landowner, named Bill Carson, who extorts money from the ranchers. When Carson sets his sights on Kay, Nebraska eventually decides not to stay out of it and plans to save Hillman from Carson's men and rescue Kay.—Anonymous Quick with a gun, the mysterious drifter who calls himself Nebraska sets foot on Marthy Hillmann's ranch. Without a second thought, knowing that he could put Nebraska's skills to good use, Hillmann hires him to lend a hand in the cattle farm, and above all, help him fight his cunning and ruthless arch-enemy, Bill Carter, who tries hard to squeeze out the other ranchers. Then, a man ends up dead, and with Sheriff Bert unable or unwilling to do his job, Nebraska decides to pick sides. Will the gunman called Nebraska discover the truth behind the long-standing feud between Hillman and Carter, and restore peace?—Nick Riganas New Mexico, 1866. A man riding alone on horseback is gunned down by several gunmen. The man is revealed to be Donato, one of Marty Hillmann's ranch hands.Soon after the opening killing, a laconic drifter (Ken Clark) arrives at the remote Hillmann ranch where he asks the owner Marty Hillmann (Alfonso Rojas) if there is any work. Introducing himself as Nebraska, the drifter subsequently impresses Hillmann with a display of gun fighting. Hillmann determines that Nebraska is the kind of man he needs on the ranch, and so he hires him to do odd jobs. A little later, Nebraska meets Hillmans beautiful young wife Kay (Yvonne Bastien), and they are clearly attracted to each other. However, Nebraska is devoted to his employer and he rejects Kay's advances.Meanwhile, a criminal named Bill Carter (Piero Lulli) is established as the villain of this story. Carter basically controls the entire nearby town with help of hired thugs, and he is determined to kill Hillmann and take Kay as his lover. Finding Donato's dead body, Hillmans first though is to blindly rush off and kill Carter, whom he knows to be responsible for the crime. However, Nebraska urges Hillmann caution because Carter will be waiting for him. Nebraska suggests that they wait and plan things out. Hillmann agrees and both he and Nebraska ride into town to report the incident to Burt, the local sheriff who has been disgraced by his alcoholism. Using the fact that Carter's men have stolen Donato's horse as evidence, Burt puts the two men who killed Donato in jail, all the while knowing that he is endangering his own life by opposing Carter.Later that night, as they ride home to the ranch together, Hillmann and Nebraska become good friends as they talk about their lives and how Nebraska ended up as a drifter. Hillmann is impressed by Nebraskas intelligence and resourcefulness, and promises to be loyal to him. At that moment, Hillmann is shot by an unseen assailant. The assailant is none other that Bill Carter himself. But the need to get his wounded friend back to the ranch prevents Nebraska from going after the culprit.The next morning, Carter's men are set free when another one of Carters men arrives at the jail with bail money for them. When Burt uncovers some evidence against them, he is shot and killed. Meanwhile, Nebraska leaves the ranch to look for Burt, unaware that the sheriff has been killed. Taking advantage of Nebraska's absence, Carter and his men show up at the Hillmann ranch. By this point, Hillmann has already died from his wounds, and Carter is anxious to retrieve the money thats owed to him. In transpires that Kay and her father had conspired with Carter to rob a bank in El Paso. However, Kay and Hillmann double crossed Carter by running off with the money. Pretending to be married, the criminal couple have been hiding out in New Mexico, and now that their hiding place has been discovered, and with Hillmann out of the way, Carter is ready to reclaim the only two things that interest him: the money and Kay. The money is quickly discovered partly buried on the property, but before the bandits can escape with it, they are thwarted by the sudden appearance of Nebraska. In the climatic gunfight, all the thugs are quickly dispatched, and the subsequence fight between Nebraska and Carter ends with the former being killed.Nebraska hands the stolen money to the new sheriff, who seems only too happy to keep the money for himself. Shaking his head, Nebraska mounts his horse and rides off, alone once again, leaving behind Kay who is alive and well, but facing a lonely, sterile future."
Six Kids and Their Uncle,1966,https://www.imdb.com/title/tt0060698/plotsummary?ref_=tt_stry_pl#synopsis,"Child psycologist and bachelor, Eric Lund, has written a thesis about the use of psycology in modern parenting. While house sitting for his sitter, he finds himself at the mercy of his sisters six children as he tries to live by the rules of his own thesis while writing his master in child psycology, keeping the household going and staying out of trouble from the nosy neighbours.—Martin Hørup"
To Skin a Spy,1966,https://www.imdb.com/title/tt0060140/plotsummary?ref_=tt_stry_pl#synopsis,A French secret agent gets a license to kill when he is sent to Vienna to plug a security leak in this routine spy saga. He is caught in the crossfire of international enemy agents trying to eliminate the French.
A New World,1966,https://www.imdb.com/title/tt0061139/plotsummary?ref_=tt_stry_pl#synopsis,"Carlo and Anne meet in Paris and fall in love. She becomes pregnant, but he is resistant to fatherhood."
Maya,1966,https://www.imdb.com/title/tt0060681/plotsummary?ref_=tt_stry_pl#synopsis,An American boy runs away in the Indian jungle after a fight with his father.
Seasons of Our Love,1966,https://www.imdb.com/title/tt0188207/plotsummary?ref_=tt_stry_pl#synopsis,"Vittorio Borghi, a middle-aged journalist torn between young mistress and wife he no longer loves, returns to his hometown Mantua. There he remembers childhood in the era of fascism, war and ghost of another woman he never forgot."
Cartes sur table,1966,https://www.imdb.com/title/tt0060215/plotsummary?ref_=tt_stry_pl#synopsis,A mad scientist uses his army of mechanical monsters to control people who have Type O blood.
One of Our Spies Is Missing,1966,https://www.imdb.com/title/tt0060784/plotsummary?ref_=tt_stry_pl#synopsis,"U.N.C.L.E. agents Napoleon Solo and Illya Kuryakin are sent to Europe where a scientist's age-reversing machine is in danger of being seized by T.H.R.U.S.H. spies. Someone is using cats in experiments to develop a machine that can reverse the aging process, meanwhile a famous scientist (Dr Lancer) has gone missing, only for him to reappear looking 30 years younger. UNCLE agents Napoleon Solo and Illya Kuryakin are sent to investigate the plot in Europe - Illya is sent to London to discover who is abducting cats while Solo travels to Paris where Dr Lancer's daughter is working as a fashion model. They uncover a plot by female members of the fashion business to develop the anti-aging machine for their own use, however the suave THRUSH agent Jordin has other plans. Thus a race begins between UNCLE and THRUSH to take control of the machine.—Paul Hunter aka ""Bob the Moo"" Ilya in England following a man collecting cats and is injured. In New York, Waverly wants Solo to investigate the disappearance of an elderly scientist and the appearance of a man who looks like a younger version of the scientist. Solo goes to talk to the scientist's daughter who's a model. After talking to her, Solo goes to see the man who could be the younger version of the scientist and finds him talking to an aging politician who's married to the designer the daughter works for. When the man is shot Solo follows the shooter but fails. He then goes to see the designer who doesn't tell him much. When he leaves his car is tampered with while he's talking to HQ. When they lose, Waverly is patched in and then someone picks up Solo's communicator and talks to Waverly. Waverly asks who is this, The name he gives is of a THRUSH agent. Solo then joins Ilya because his assignment and his might be linked.—rcs0411@yahoo.com"
Unkissed Bride,1966,https://www.imdb.com/title/tt0061141/plotsummary?ref_=tt_stry_pl#synopsis,"A young couple's honeymoon is disrupted by the groom's childhood obsession with Mother Goose. Unable to consummate the marriage, they head off to the psychiatrist, where the fun really begins (LSD as a treatment!?!). Newlyweds Ted and Margie go on honeymoon at the hotel of Margie's uncle, Jacques. Nervous about the prospect of having sex, she picks up a copy of Mother Goose and begins reading from it, causing Ted to faint. Dr. Marilyn, a psychiatrist, deduces that Ted has a ""Mother Goose complex"" and treats him with an LSD spray while he sleeps. This causes him to hallucinate and mix up reality with fairy tales. Matters are complicated by the hotel detective Ernest who believes that Ted, like his employer, Jacques, is being unfaithful to his wife."
Little Girls,1966,https://www.imdb.com/title/tt0173987/plotsummary?ref_=tt_stry_pl#synopsis,"Four young teenage girls are betrayed by a supposed ""friend"" and sold to a perverted nightclub owner who ties them up, whips them and then forces them into prostitution. After hiring the hunky Mike to help with her failing nightclub operations, owner Dani has a brainstorm. She will target four teenage girls who are beginning a coy flirtation with sexuality and introduce them to a few of her more ""forward thinking"" customers. While cash will be exchanged, its clear the gals will be doing their dirty deeds purely for the kicks. While their friend Bismuth acts as bodyguard (and ersatz pimp), our lovelies indulge in the debauched fantasies of the club's clientele. Everything and anything is possible. Of course, what these lovelies don't know is that Mike is hiding in the background, taking incriminating photos and making scandalous recordings to use as blackmail. With the influx of extorted cash, Dani hopes to save her failing business. What she may not be prepared for is the response of these so-called Little Girls, or the consequences when Mike falls for Elena, one of his targets. ""Anything you want! Come onlet's live like PIGS!"""
Terror in Tokyo,1966,https://www.imdb.com/title/tt0060137/plotsummary?ref_=tt_stry_pl#synopsis,"After an American Navy base is annihilated by a secret weapon, Agent OSS 117 is sent to Japan to investigate the organization that's claiming responsibility, and threatening the US with another attack, if they don't pay. US 24, an American Navy base in a small island in the Pacific, is annihilated. Hubert Bonisseur de la Bath, a French aristocrat that is also a secret agent, OSS 117, is sent to Tokyo to investigate who did it. Soon, he finds out that a cypher girl in the American embassy had passed vital information to a Japanese gang. Eva Davidson confesses to him that she did that under cohertion, and is now ready to cooperate. OSS 117 will pretend to be Eva's husband, to better cover the contacts between her and the gang that is pursuing more information about a second naval base. Each step is a battle for his life, and he suspects that Eva may have not tell the whole truth.—Artemis-9"
Love Is a Woman,1966,https://www.imdb.com/title/tt0060291/plotsummary?ref_=tt_stry_pl#synopsis,"An undercover agent is sent to investigate dope smuggling on a sun-drenched Mediterranean island. When both of his principal subjects die in mysterious reasons, he soon finds that he is also involved in a murder investigation."
The Swap and How They Make It,1966,https://www.imdb.com/title/tt0061050/plotsummary?ref_=tt_stry_pl#synopsis,"Two bored suburban housewives, neglected by their workaholic husbands, take on a couple of college kids for kicks, then decide to join a wife-swapping club. Complications arise when love, jealousy and resentment arise. In a snowy upstate New York village, two unhappily married women bide their time with each other's company. The husbands of beautiful blonde Mona (Lorraine Claire) and big-haired brunette Karen are busy developing their own company, with their love lives suffering in the process. Mona's next-door neighbor Brooke suggests them join the area's most happening club, ""The Exchange."" Rather than the usual men-swapping-wives routine, this time round it's the horny wives who switch husbands for a night of sexy fun."
Wild Wild Winter,1966,https://www.imdb.com/title/tt0061194/plotsummary?ref_=tt_stry_pl#synopsis,"Fraternity brothers at Alpine College recruit Ronnie Duke to seduce Susan Benchley because Susan has brainwashed the other female students on campus to avoid dating the boys. Majoriing in skipping classes, a group of fraternity boys, at a snow-bound college, are trying to seduce a group of sorority sisters who are playing hard to get. The head frat-rat is Ronnie Duke (Gary Clarke), posing as the son of a Hawaiian millionaire, as a ruse, to get the girl, Susan Benchley (Chris Noel), who most needs to thaw. Rock singers, beatniks, skiing and surfing are part of his tool kit.—Les Adams <longhorn1939@suddenlink.net>"
